"Country","Year","TotalPopulation","LifeExpectancy","GDPPerCapita","ChildrenPerWoman","UnderFiveMortality","region","NumIncidents","NumFatalities","NumWounded","PctSuccess","FatalPerInc","NumCode","ReligionDetail","HDI","MilXpnd","Religion"
"Morocco",2001,29.129204,71.5,4710.234364,2.611,48.6,"MidEast",0,0,0,NA,NA,504,"Sunni Muslim",0.526,3.89749579,"Muslim (Sunni)"
"Morocco",2002,29.453931,71.8,4814.749859,2.535,46.5,"MidEast",0,0,0,NA,NA,504,"Sunni Muslim",0.526,3.649090983,"Muslim (Sunni)"
"Morocco",2003,29.770316,72,5067.257227,2.47,44.7,"MidEast",5,45,100,100,9,504,"Sunni Muslim",0.526,3.651411573,"Muslim (Sunni)"
"Morocco",2004,30.082152,72.2,5258.791072,2.418,42.8,"MidEast",0,0,0,NA,NA,504,"Sunni Muslim",0.526,3.40227518,"Muslim (Sunni)"
"Morocco",2005,30.392473,72.5,5363.42929,2.385,41.2,"MidEast",0,0,0,NA,NA,504,"Sunni Muslim",0.569,3.412301797,"Muslim (Sunni)"
"Morocco",2006,30.702084,72.8,5725.244827,2.377,39.6,"MidEast",0,0,0,NA,NA,504,"Sunni Muslim",0.569,3.251960703,"Muslim (Sunni)"
"Morocco",2007,31.011199,73,5825.403188,2.398,38.1,"MidEast",6,8,26,100,1.33,504,"Sunni Muslim",0.569,3.201601937,"Muslim (Sunni)"
"Morocco",2008,31.321453,73.3,6091.351322,2.443,36.7,"MidEast",0,0,0,NA,NA,504,"Sunni Muslim",0.588,3.313440073,"Muslim (Sunni)"
"Morocco",2009,31.634524,73.5,6313.479179,2.509,35.3,"MidEast",0,0,0,NA,NA,504,"Sunni Muslim",0.588,3.36064354,"Muslim (Sunni)"
"Morocco",2010,31.951412,73.7,6465.692537,2.583,34,"MidEast",0,0,0,NA,NA,504,"Sunni Muslim",0.603,3.48218855,"Muslim (Sunni)"
"Morocco",2011,32.272974,73.9,6697.602072,2.652,32.7,"MidEast",1,17,24,100,17,504,"Sunni Muslim",0.612,3.36927039,"Muslim (Sunni)"
"Morocco",2012,32.598536,74.1,6807.234144,2.706,31.5,"MidEast",0,0,0,NA,NA,504,"Sunni Muslim",0.614,3.548049117,"Muslim (Sunni)"
"Morocco",2013,32.925553,74.3,7044.708865,2.735,30.4,"MidEast",0,0,0,NA,NA,504,"Sunni Muslim",0.617,3.915370346,"Muslim (Sunni)"
"Mozambique",1970,9.453385,39.247,674.3419074,6.591,270.9,"SubSahr",0,0,0,NA,NA,508,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Mozambique",1971,9.665565,39.707,702.5785582,6.586,269.6,"SubSahr",0,0,0,NA,NA,508,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Mozambique",1972,9.882427,40.181,705.2771149,6.58,268.3,"SubSahr",0,0,0,NA,NA,508,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Mozambique",1973,10.109426,40.656,724.6748086,6.572,266.9,"SubSahr",0,0,0,NA,NA,508,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Mozambique",1974,10.353943,41.122,651.5503196,6.564,265.6,"SubSahr",0,0,0,NA,NA,508,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Mozambique",1975,10.620268,41.56,543.0868872,6.554,264.4,"SubSahr",0,0,0,NA,NA,508,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Mozambique",1976,10.908878,41.951,500.8931678,6.544,263.2,"SubSahr",0,0,0,NA,NA,508,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Mozambique",1977,11.214834,42.283,488.7100448,6.532,262,"SubSahr",0,0,0,NA,NA,508,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Mozambique",1978,11.530022,42.551,477.8637927,6.519,260.9,"SubSahr",2,2,6,100,1,508,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Mozambique",1979,11.843382,42.751,469.9775717,6.505,260.1,"SubSahr",5,34,0,100,6.8,508,"Roman Catholic",NA,NA,"Christian (Catholic)"
"Mozambique",1980,12.145501,42.882,472.2242231,6.49,259.2,"SubSahr",0,0,0,NA,NA,508,"Roman Catholic",0.246,NA,"Christian (Catholic)"
"Mozambique",1981,12.441643,NA,470.7012694,6.474,258.7,"SubSahr",3,6,0,66.7,2,508,"Roman Catholic",0.246,NA,"Christian (Catholic)"
"Mozambique",1982,12.731231,NA,449.6884081,6.457,257.5,"SubSahr",9,18,50,100,2,508,"Roman Catholic",0.246,NA,"Christian (Catholic)"
"Mozambique",1983,12.992962,NA,411.3911189,6.439,255.8,"SubSahr",4,5,2,100,1.25,508,"Roman Catholic",0.246,NA,"Christian (Catholic)"
"Mozambique",1984,13.199259,NA,395.5823324,6.42,254,"SubSahr",10,56,94,80,5.6,508,"Roman Catholic",0.246,NA,"Christian (Catholic)"
"Mozambique",1985,13.334972,NA,356.1017787,6.398,251.6,"SubSahr",5,8,136,100,1.6,508,"Roman Catholic",0.246,NA,"Christian (Catholic)"
"Mozambique",1986,13.384409,NA,359.161446,6.373,248.8,"SubSahr",7,470,17,100,67.1,508,"Roman Catholic",0.246,NA,"Christian (Catholic)"
"Mozambique",1987,13.365201,NA,379.3130052,6.345,245.8,"SubSahr",11,468,170,100,42.5,508,"Roman Catholic",0.246,NA,"Christian (Catholic)"
"Mozambique",1988,13.336217,NA,412.9805731,6.313,242.9,"SubSahr",16,145,163,100,9.06,508,"Roman Catholic",0.246,3.050202602,"Christian (Catholic)"
"Mozambique",1989,13.3781,NA,431.1225714,6.277,240.1,"SubSahr",64,710,275,100,11.1,508,"Roman Catholic",0.246,3.416834622,"Christian (Catholic)"
"Mozambique",1990,13.547076,51.7,431.2266112,6.237,237,"SubSahr",23,185,126,100,8.04,508,"Roman Catholic",0.216,3.367648356,"Christian (Catholic)"
"Mozambique",1991,13.867422,51.8,443.0973734,6.191,233.6,"SubSahr",35,271,169,100,7.74,508,"Roman Catholic",0.216,2.612034072,"Christian (Catholic)"
"Mozambique",1992,14.318167,52.1,399.7641181,6.14,229.6,"SubSahr",19,155,61,100,8.16,508,"Roman Catholic",0.216,2.968445425,"Christian (Catholic)"
"Mozambique",1993,14.85459,52.5,418.5359927,6.086,224.7,"SubSahr",NA,NA,NA,NA,NA,508,"Roman Catholic",0.216,2.870885304,"Christian (Catholic)"
"Mozambique",1994,15.409381,52.8,417.1036832,6.031,219,"SubSahr",3,0,0,100,0,508,"Roman Catholic",0.216,3.303496255,"Christian (Catholic)"
"Mozambique",1995,15.933452,53.1,408.4929199,5.976,212.1,"SubSahr",3,15,1,100,5,508,"Roman Catholic",0.216,1.460482275,"Christian (Catholic)"
"Mozambique",1996,16.412893,53.2,424.1160505,5.925,204.2,"SubSahr",0,0,0,NA,NA,508,"Roman Catholic",0.216,1.111682643,"Christian (Catholic)"
"Mozambique",1997,16.862385,53.2,459.548485,5.88,195.5,"SubSahr",0,0,0,NA,NA,508,"Roman Catholic",0.216,1.102740239,"Christian (Catholic)"
"Mozambique",1998,17.295521,53.4,505.2519549,5.84,186.4,"SubSahr",0,0,0,NA,NA,508,"Roman Catholic",0.216,1.139211067,"Christian (Catholic)"
"Mozambique",1999,17.735992,53.6,531.0161351,5.808,177.2,"SubSahr",1,0,1,100,0,508,"Roman Catholic",0.216,1.245870036,"Christian (Catholic)"
"Mozambique",2000,18.200656,53.6,528.1017134,5.782,168.5,"SubSahr",3,1,2,100,0.333,508,"Roman Catholic",0.285,1.28445732,"Christian (Catholic)"
"Mozambique",2001,18.691461,53.7,584.8791715,5.76,160.2,"SubSahr",0,0,0,NA,NA,508,"Roman Catholic",0.285,1.242171799,"Christian (Catholic)"
"Mozambique",2002,19.200021,53.8,616.4509066,5.741,152.9,"SubSahr",0,0,0,NA,NA,508,"Roman Catholic",0.285,1.273635923,"Christian (Catholic)"
"Mozambique",2003,19.721009,53.8,653.5729249,5.721,146,"SubSahr",0,0,0,NA,NA,508,"Roman Catholic",0.285,1.280945098,"Christian (Catholic)"
"Mozambique",2004,20.246287,53.9,691.1709116,5.697,139.5,"SubSahr",0,0,0,NA,NA,508,"Roman Catholic",0.285,1.362418025,"Christian (Catholic)"
"Mozambique",2005,20.770013,53.9,722.869398,5.669,133.4,"SubSahr",0,0,0,NA,NA,508,"Roman Catholic",0.343,0.946232431,"Christian (Catholic)"
"Mozambique",2006,21.290952,54.1,770.2262119,5.632,127.5,"SubSahr",0,0,0,NA,NA,508,"Roman Catholic",0.343,0.809467272,"Christian (Catholic)"
"Mozambique",2007,21.811326,54.4,810.1118916,5.588,119.9,"SubSahr",1,6,3,100,6,508,"Roman Catholic",0.343,0.752840185,"Christian (Catholic)"
"Mozambique",2008,22.3329,55,848.4810329,5.536,113.3,"SubSahr",0,0,0,NA,NA,508,"Roman Catholic",0.366,0.757533665,"Christian (Catholic)"
"Mozambique",2009,22.858607,55.4,884.5332679,5.476,107.3,"SubSahr",0,0,0,NA,NA,508,"Roman Catholic",0.366,0.786516587,"Christian (Catholic)"
"Mozambique",2010,23.390765,55.7,928.6269786,5.409,102.5,"SubSahr",0,0,0,NA,NA,508,"Roman Catholic",0.38,0.98021813,"Christian (Catholic)"
"Mozambique",2011,23.929708,56,977.0792035,5.338,97.2,"SubSahr",0,0,0,NA,NA,508,"Roman Catholic",0.384,0.900734863,"Christian (Catholic)"
"Mozambique",2012,24.475186,56.1,1021.672495,5.263,90.6,"SubSahr",1,1,4,100,1,508,"Roman Catholic",0.389,0.931411998,"Christian (Catholic)"
"Mozambique",2013,25.028313,56.2,1067.998465,5.188,87.2,"SubSahr",17,37,77,100,2.18,508,"Roman Catholic",0.393,1.021479611,"Christian (Catholic)"
"Myanmar",1970,26.164131,50.988,1449.094642,5.959,178,"AsiaPac",0,0,0,NA,NA,104,"Buddhist",NA,NA,"Buddhist"
"Myanmar",1971,26.80757,51.432,1467.843847,5.881,174.1,"AsiaPac",0,0,0,NA,NA,104,"Buddhist",NA,NA,"Buddhist"
"Myanmar",1972,27.475978,51.817,1450.313076,5.791,170,"AsiaPac",0,0,0,NA,NA,104,"Buddhist",NA,NA,"Buddhist"
"Myanmar",1973,28.160632,52.188,1417.822468,5.694,166,"AsiaPac",1,0,0,100,0,104,"Buddhist",NA,NA,"Buddhist"
"Myanmar",1974,28.849728,52.563,1464.599712,5.592,161.8,"AsiaPac",0,0,0,NA,NA,104,"Buddhist",NA,NA,"Buddhist"
"Myanmar",1975,29.534378,52.953,1498.414824,5.488,157.8,"AsiaPac",0,0,0,NA,NA,104,"Buddhist",NA,NA,"Buddhist"
"Myanmar",1976,30.210895,53.36,1561.994434,5.387,153.8,"AsiaPac",2,0,0,100,0,104,"Buddhist",NA,NA,"Buddhist"
"Myanmar",1977,30.880196,53.771,1627.009575,5.289,149.9,"AsiaPac",0,0,0,NA,NA,104,"Buddhist",NA,NA,"Buddhist"
"Myanmar",1978,31.543652,54.178,1707.312326,5.194,146,"AsiaPac",0,0,0,NA,NA,104,"Buddhist",NA,NA,"Buddhist"
"Myanmar",1979,32.204485,54.579,1757.937829,5.1,142.3,"AsiaPac",19,86,175,100,4.53,104,"Buddhist",NA,NA,"Buddhist"
"Myanmar",1980,32.864901,54.977,1870.545531,5.001,138.7,"AsiaPac",1,6,8,100,6,104,"Buddhist",0.328,NA,"Buddhist"
"Myanmar",1981,33.524053,NA,1940.677621,4.891,135.2,"AsiaPac",0,0,0,NA,NA,104,"Buddhist",0.328,NA,"Buddhist"
"Myanmar",1982,34.179992,NA,2007.938263,4.764,131.9,"AsiaPac",2,3,0,100,1.5,104,"Buddhist",0.328,NA,"Buddhist"
"Myanmar",1983,34.832636,NA,2055.006595,4.619,128.8,"AsiaPac",4,21,50,75,5.25,104,"Buddhist",0.328,NA,"Buddhist"
"Myanmar",1984,35.481981,NA,2114.643105,4.456,125.8,"AsiaPac",0,0,0,NA,NA,104,"Buddhist",0.328,NA,"Buddhist"
"Myanmar",1985,36.127741,NA,2134.531552,4.279,122.9,"AsiaPac",0,0,0,NA,NA,104,"Buddhist",0.328,NA,"Buddhist"
"Myanmar",1986,36.770437,NA,2074.757733,4.094,120.1,"AsiaPac",0,0,0,NA,NA,104,"Buddhist",0.328,NA,"Buddhist"
"Myanmar",1987,37.409257,NA,1958.379758,3.909,117.2,"AsiaPac",1,0,0,100,0,104,"Buddhist",0.328,NA,"Buddhist"
"Myanmar",1988,38.041034,NA,1710.140845,3.732,114.4,"AsiaPac",23,93,247,95.7,4.04,104,"Buddhist",0.328,2.140852008,"Buddhist"
"Myanmar",1989,38.661616,NA,1749.252196,3.566,111.5,"AsiaPac",24,80,70,100,3.33,104,"Buddhist",0.328,2.95910665,"Buddhist"
"Myanmar",1990,39.268304,58.1,1774.631959,3.415,108.6,"AsiaPac",9,71,51,100,7.89,104,"Buddhist",0.347,3.39588157,"Buddhist"
"Myanmar",1991,39.855885,58.4,1740.973903,3.279,105.6,"AsiaPac",22,90,74,100,4.09,104,"Buddhist",0.347,3.170997803,"Buddhist"
"Myanmar",1992,40.425088,58.6,1783.708732,3.158,102.6,"AsiaPac",12,139,64,100,11.6,104,"Buddhist",0.347,3.354521969,"Buddhist"
"Myanmar",1993,40.985963,59,1808.691065,3.046,99.6,"AsiaPac",NA,NA,NA,NA,NA,104,"Buddhist",0.347,3.523111495,"Buddhist"
"Myanmar",1994,41.552659,59.3,1839.372131,2.945,96.6,"AsiaPac",8,18,16,100,2.25,104,"Buddhist",0.347,3.541120379,"Buddhist"
"Myanmar",1995,42.133199,59.6,1867.887666,2.851,93.6,"AsiaPac",12,30,29,100,2.5,104,"Buddhist",0.347,3.684832379,"Buddhist"
"Myanmar",1996,42.735941,60,1894.810645,2.761,90.7,"AsiaPac",13,86,84,100,6.62,104,"Buddhist",0.347,3.493427864,"Buddhist"
"Myanmar",1997,43.352191,60.4,1918.920751,2.675,87.7,"AsiaPac",35,16,10,97.1,0.457,104,"Buddhist",0.347,2.665387237,"Buddhist"
"Myanmar",1998,43.952526,60.7,1943.788948,2.59,84.9,"AsiaPac",0,0,0,NA,NA,104,"Buddhist",0.347,2.314234962,"Buddhist"
"Myanmar",1999,44.496687,61.1,1997.677238,2.508,82.2,"AsiaPac",4,10,18,100,2.5,104,"Buddhist",0.347,1.994537328,"Buddhist"
"Myanmar",2000,44.95766,61.4,2069.212572,2.428,79.5,"AsiaPac",0,0,0,NA,NA,104,"Buddhist",0.421,2.305362527,"Buddhist"
"Myanmar",2001,45.323903,61.8,2129.375008,2.353,76.9,"AsiaPac",3,8,5,100,2.67,104,"Buddhist",0.421,1.800056447,"Buddhist"
"Myanmar",2002,45.609292,62.1,2195.673575,2.286,74.3,"AsiaPac",4,5,33,100,1.25,104,"Buddhist",0.421,1.298878895,"Buddhist"
"Myanmar",2003,45.843675,62.6,2275.504584,2.227,71.7,"AsiaPac",9,18,51,77.8,2,104,"Buddhist",0.421,1.924357089,"Buddhist"
"Myanmar",2004,46.070248,63.1,2350.596236,2.178,69.3,"AsiaPac",2,1,3,100,0.5,104,"Buddhist",0.421,1.909110072,"Buddhist"
"Myanmar",2005,46.321162,63.5,2338.843255,2.137,66.8,"AsiaPac",8,21,178,100,2.62,104,"Buddhist",0.472,NA,"Buddhist"
"Myanmar",2006,46.605278,64.1,2592.558614,2.103,64.4,"AsiaPac",2,0,0,100,0,104,"Buddhist",0.472,NA,"Buddhist"
"Myanmar",2007,46.915826,64.7,2846.230357,2.075,62.1,"AsiaPac",3,10,5,100,3.33,104,"Buddhist",0.472,NA,"Buddhist"
"Myanmar",2008,47.250315,60.8,2890.550732,2.049,60,"AsiaPac",20,14,33,95,0.7,104,"Buddhist",0.5,NA,"Buddhist"
"Myanmar",2009,47.601374,65.6,2979.338983,2.026,57.9,"AsiaPac",14,46,15,92.9,3.29,104,"Buddhist",0.5,NA,"Buddhist"
"Myanmar",2010,47.963012,66,3076.729252,2.003,56.1,"AsiaPac",11,13,84,90.9,1.18,104,"Buddhist",0.514,NA,"Buddhist"
"Myanmar",2011,48.336763,66.4,3180.777768,1.98,54.2,"AsiaPac",2,0,0,100,0,104,"Buddhist",0.517,NA,"Buddhist"
"Myanmar",2012,48.724387,66.7,3346.053471,1.959,52.2,"AsiaPac",17,16,10,94.1,0.941,104,"Buddhist",0.52,3.975361016,"Buddhist"
"Myanmar",2013,49.119646,67.1,3526.477926,1.938,50.5,"AsiaPac",17,10,25,88.2,0.588,104,"Buddhist",0.524,4.035630798,"Buddhist"
"Namibia",1970,0.780386,52.568,5968.118977,6.459,98.3,"SubSahr",0,0,0,NA,NA,516,"Christian",NA,NA,"Christian (Other)"
"Namibia",1971,0.80431,53.107,5955.222485,6.517,98.5,"SubSahr",0,0,0,NA,NA,516,"Christian",NA,NA,"Christian (Other)"
"Namibia",1972,0.82981,53.645,6085.574463,6.57,98.9,"SubSahr",0,0,0,NA,NA,516,"Christian",NA,NA,"Christian (Other)"
"Namibia",1973,0.85597,54.179,6111.622819,6.613,99.3,"SubSahr",0,0,0,NA,NA,516,"Christian",NA,NA,"Christian (Other)"
"Namibia",1974,0.881536,54.708,6153.60972,6.642,99.6,"SubSahr",0,0,0,NA,NA,516,"Christian",NA,NA,"Christian (Other)"
"Namibia",1975,0.905652,55.232,5990.551256,6.654,99.9,"SubSahr",0,0,0,NA,NA,516,"Christian",NA,NA,"Christian (Other)"
"Namibia",1976,0.928223,55.75,6088.903067,6.647,100.1,"SubSahr",2,3,0,100,1.5,516,"Christian",NA,NA,"Christian (Other)"
"Namibia",1977,0.949709,56.262,6297.419697,6.622,100.1,"SubSahr",0,0,0,NA,NA,516,"Christian",NA,NA,"Christian (Other)"
"Namibia",1978,0.970537,56.766,6573.164648,6.581,99.8,"SubSahr",7,2,5,100,0.286,516,"Christian",NA,NA,"Christian (Other)"
"Namibia",1979,0.991357,57.258,6653.544912,6.524,99.1,"SubSahr",31,32,35,96.8,1.03,516,"Christian",NA,NA,"Christian (Other)"
"Namibia",1980,1.012824,57.739,6769.528839,6.451,97.9,"SubSahr",2,2,3,100,1,516,"Christian",0.55,NA,"Christian (Other)"
"Namibia",1981,1.034636,NA,6874.017077,6.362,96.4,"SubSahr",0,0,0,NA,NA,516,"Christian",0.55,NA,"Christian (Other)"
"Namibia",1982,1.057115,NA,6808.516579,6.259,94.4,"SubSahr",2,2,0,100,1,516,"Christian",0.55,NA,"Christian (Other)"
"Namibia",1983,1.082264,NA,6428.02964,6.145,92,"SubSahr",5,4,0,100,0.8,516,"Christian",0.55,NA,"Christian (Other)"
"Namibia",1984,1.112679,NA,6156.240612,6.022,89.3,"SubSahr",24,26,42,100,1.08,516,"Christian",0.55,NA,"Christian (Other)"
"Namibia",1985,1.150038,NA,6004.388863,5.893,86.5,"SubSahr",7,68,26,100,9.71,516,"Christian",0.55,NA,"Christian (Other)"
"Namibia",1986,1.195331,NA,6008.877043,5.76,83.6,"SubSahr",0,0,0,NA,NA,516,"Christian",0.55,NA,"Christian (Other)"
"Namibia",1987,1.247573,NA,6000.531598,5.625,80.7,"SubSahr",5,2,2,100,0.4,516,"Christian",0.55,NA,"Christian (Other)"
"Namibia",1988,1.304005,NA,5887.560324,5.491,78,"SubSahr",17,25,80,94.1,1.47,516,"Christian",0.55,NA,"Christian (Other)"
"Namibia",1989,1.36071,NA,6041.979544,5.358,75.7,"SubSahr",10,1,2,90,0.1,516,"Christian",0.55,NA,"Christian (Other)"
"Namibia",1990,1.41483,62.3,5640.967397,5.227,73.6,"SubSahr",2,0,0,100,0,516,"Christian",0.577,7.070233675,"Christian (Other)"
"Namibia",1991,1.465201,62.4,5797.691726,5.098,71.8,"SubSahr",1,3,3,100,3,516,"Christian",0.577,4.805216132,"Christian (Other)"
"Namibia",1992,1.512524,62.4,6180.538972,4.97,70.5,"SubSahr",0,0,0,NA,NA,516,"Christian",0.577,3.6122362,"Christian (Other)"
"Namibia",1993,1.558055,62.2,5892.027558,4.842,69.7,"SubSahr",NA,NA,NA,NA,NA,516,"Christian",0.577,2.179801287,"Christian (Other)"
"Namibia",1994,1.603865,61.7,6122.282086,4.715,69.3,"SubSahr",1,0,0,0,0,516,"Christian",0.577,1.566250749,"Christian (Other)"
"Namibia",1995,1.651352,60.9,6210.716488,4.59,69.6,"SubSahr",0,0,0,NA,NA,516,"Christian",0.577,1.730797952,"Christian (Other)"
"Namibia",1996,1.700975,59.9,6232.671744,4.469,70.2,"SubSahr",0,0,0,NA,NA,516,"Christian",0.577,1.684627816,"Christian (Other)"
"Namibia",1997,1.751872,58.8,6334.845825,4.351,71.3,"SubSahr",0,0,0,NA,NA,516,"Christian",0.577,2.039142512,"Christian (Other)"
"Namibia",1998,1.802579,57.6,6399.072034,4.24,72.6,"SubSahr",0,0,0,NA,NA,516,"Christian",0.577,2.062238943,"Christian (Other)"
"Namibia",1999,1.851034,56.4,6481.780242,4.134,74.1,"SubSahr",1,13,25,100,13,516,"Christian",0.577,2.769491293,"Christian (Other)"
"Namibia",2000,1.895839,55,6535.242441,4.033,75.5,"SubSahr",21,24,85,100,1.14,516,"Christian",0.556,2.363934444,"Christian (Other)"
"Namibia",2001,1.936399,53.9,6535.661852,3.938,76.6,"SubSahr",6,1,9,100,0.167,516,"Christian",0.556,2.728019683,"Christian (Other)"
"Namibia",2002,1.973408,53,6615.563266,3.847,77.2,"SubSahr",0,0,0,NA,NA,516,"Christian",0.556,2.617842387,"Christian (Other)"
"Namibia",2003,2.008342,52.2,6773.72656,3.759,77.2,"SubSahr",0,0,0,NA,NA,516,"Christian",0.556,2.625060862,"Christian (Other)"
"Namibia",2004,2.043339,51.8,7147.146,3.674,76.6,"SubSahr",0,0,0,NA,NA,516,"Christian",0.556,2.527629616,"Christian (Other)"
"Namibia",2005,2.079951,51.9,7386.681566,3.591,72.8,"SubSahr",0,0,0,NA,NA,516,"Christian",0.57,2.645148017,"Christian (Other)"
"Namibia",2006,2.118653,53.2,7770.140341,3.512,68,"SubSahr",0,0,0,NA,NA,516,"Christian",0.57,2.501156808,"Christian (Other)"
"Namibia",2007,2.158984,55.4,8042.893396,3.436,64.7,"SubSahr",0,0,0,NA,NA,516,"Christian",0.57,2.610465953,"Christian (Other)"
"Namibia",2008,2.200422,57.2,8164.72902,3.364,61.9,"SubSahr",0,0,0,NA,NA,516,"Christian",0.598,3.146419795,"Christian (Other)"
"Namibia",2009,2.242078,58.5,7929.425105,3.295,58.8,"SubSahr",0,0,0,NA,NA,516,"Christian",0.598,3.374723475,"Christian (Other)"
"Namibia",2010,2.283289,59.5,8382.176565,3.229,55.7,"SubSahr",0,0,0,NA,NA,516,"Christian",0.61,3.517532395,"Christian (Other)"
"Namibia",2011,2.324004,60,8715.378134,3.167,52.6,"SubSahr",0,0,0,NA,NA,516,"Christian",0.616,3.574130816,"Christian (Other)"
"Namibia",2012,2.364433,60.4,9077.540646,3.107,50.6,"SubSahr",0,0,0,NA,NA,516,"Christian",0.62,3.165562375,"Christian (Other)"
"Namibia",2013,2.404477,60.6,9390.917346,3.051,49.8,"SubSahr",0,0,0,NA,NA,516,"Christian",0.624,3.064529588,"Christian (Other)"
"Nepal",1970,11.917872,42.428,1146.94982,5.971,270.6,"SouthAs",0,0,0,NA,NA,524,"Hindu",NA,NA,"Hindu"
"Nepal",1971,12.189968,42.839,1111.106469,5.958,264.9,"SouthAs",0,0,0,NA,NA,524,"Hindu",NA,NA,"Hindu"
"Nepal",1972,12.472,43.268,1122.101158,5.945,259.3,"SouthAs",0,0,0,NA,NA,524,"Hindu",NA,NA,"Hindu"
"Nepal",1973,12.763547,43.719,1092.490088,5.929,253.6,"SouthAs",0,0,0,NA,NA,524,"Hindu",NA,NA,"Hindu"
"Nepal",1974,13.064044,44.198,1135.751063,5.912,248.2,"SouthAs",0,0,0,NA,NA,524,"Hindu",NA,NA,"Hindu"
"Nepal",1975,13.373069,44.706,1126.170622,5.894,242.5,"SouthAs",0,0,0,NA,NA,524,"Hindu",NA,NA,"Hindu"
"Nepal",1976,13.690544,45.244,1147.995873,5.873,236.7,"SouthAs",0,0,0,NA,NA,524,"Hindu",NA,NA,"Hindu"
"Nepal",1977,14.016547,45.81,1154.235438,5.85,230.6,"SouthAs",0,0,0,NA,NA,524,"Hindu",NA,NA,"Hindu"
"Nepal",1978,14.351017,46.4,1175.617048,5.824,224.2,"SouthAs",0,0,0,NA,NA,524,"Hindu",NA,NA,"Hindu"
"Nepal",1979,14.69393,47.015,1173.86271,5.795,217.7,"SouthAs",0,0,0,NA,NA,524,"Hindu",NA,NA,"Hindu"
"Nepal",1980,15.045329,47.653,1117.965574,5.76,211.1,"SouthAs",0,0,0,NA,NA,524,"Hindu",0.286,NA,"Hindu"
"Nepal",1981,15.405456,NA,1089.938792,5.721,204.4,"SouthAs",0,0,0,NA,NA,524,"Hindu",0.286,NA,"Hindu"
"Nepal",1982,15.774532,NA,1194.578336,5.676,197.7,"SouthAs",0,0,0,NA,NA,524,"Hindu",0.286,NA,"Hindu"
"Nepal",1983,16.152598,NA,1130.592063,5.625,191.1,"SouthAs",0,0,0,NA,NA,524,"Hindu",0.286,NA,"Hindu"
"Nepal",1984,16.539682,NA,1208.951464,5.569,184.5,"SouthAs",0,0,0,NA,NA,524,"Hindu",0.286,NA,"Hindu"
"Nepal",1985,16.936006,NA,1251.476804,5.508,177.8,"SouthAs",9,6,22,88.9,0.667,524,"Hindu",0.286,NA,"Hindu"
"Nepal",1986,17.341408,NA,1272.403176,5.444,170.9,"SouthAs",0,0,0,NA,NA,524,"Hindu",0.286,NA,"Hindu"
"Nepal",1987,17.75651,NA,1289.794577,5.378,163.8,"SouthAs",0,0,0,NA,NA,524,"Hindu",0.286,NA,"Hindu"
"Nepal",1988,18.183258,NA,1356.613592,5.31,156.7,"SouthAs",0,0,0,NA,NA,524,"Hindu",0.286,1.083790602,"Hindu"
"Nepal",1989,18.624187,NA,1353.201374,5.239,149.5,"SouthAs",0,0,0,NA,NA,524,"Hindu",0.286,1.106543145,"Hindu"
"Nepal",1990,19.081064,58.5,1417.924987,5.165,142.3,"SouthAs",0,0,0,NA,NA,524,"Hindu",0.388,1.077154406,"Hindu"
"Nepal",1991,19.55417,59.1,1470.656834,5.088,135.3,"SouthAs",1,0,0,100,0,524,"Hindu",0.388,1.066227252,"Hindu"
"Nepal",1992,20.042806,59.8,1492.847093,5.004,128.4,"SouthAs",8,9,46,75,1.12,524,"Hindu",0.388,1.051963666,"Hindu"
"Nepal",1993,20.546441,60.3,1511.646696,4.914,121.8,"SouthAs",NA,NA,NA,NA,NA,524,"Hindu",0.388,1.024863105,"Hindu"
"Nepal",1994,21.06415,61.1,1595.534885,4.817,115.4,"SouthAs",3,4,15,100,1.33,524,"Hindu",0.388,0.973041872,"Hindu"
"Nepal",1995,21.594872,61.7,1610.602616,4.711,109.4,"SouthAs",0,0,0,NA,NA,524,"Hindu",0.388,0.941485115,"Hindu"
"Nepal",1996,22.137784,62.4,1655.409745,4.596,103.5,"SouthAs",5,6,7,100,1.2,524,"Hindu",0.388,0.900716315,"Hindu"
"Nepal",1997,22.691788,63.1,1681.006509,4.473,97.9,"SouthAs",9,15,8,100,1.67,524,"Hindu",0.388,0.880707846,"Hindu"
"Nepal",1998,23.255046,63.7,1671.657183,4.343,92.3,"SouthAs",0,0,0,NA,NA,524,"Hindu",0.388,0.92705546,"Hindu"
"Nepal",1999,23.825372,64.3,1686.210193,4.208,87,"SouthAs",8,23,14,100,2.88,524,"Hindu",0.388,0.947369575,"Hindu"
"Nepal",2000,24.400606,64.9,1754.005182,4.068,81.9,"SouthAs",23,91,160,95.7,3.96,524,"Hindu",0.449,0.962150318,"Hindu"
"Nepal",2001,24.980184,65.5,1804.422212,3.924,77,"SouthAs",33,172,59,93.9,5.21,524,"Hindu",0.449,1.098333254,"Hindu"
